id,event,token,detail,actor,created_at
1458e635-8d74-423f-8abf-53588bd02d77,token_approved,A325,class=A325,user,2026-07-28T10:54:49.063230+00:00
bce5851d-0198-4678-8778-6f3f815b606e,token_approved,A307,class=A307,user,2026-07-28T10:54:49.118066+00:00
e2bfb1b7-dacc-44e7-a115-59550ff9c577,token_approved,A108,class=A108,user,2026-07-28T10:54:49.173384+00:00
9e25f0e3-90dc-4699-819a-096ec6287fec,token_approved,A1064,class=A1064,user,2026-07-28T10:54:49.228013+00:00
3bbd746b-018d-4298-9cab-a97f1a5d5365,model_retrained,,"{""model"": ""XGBoost"", ""accuracy"": 0.9882, ""f1"": 0.9868, ""rows"": 31272, ""augmented"": 21801}",user,2026-07-28T10:57:57.956900+00:00
87d41755-1ee6-43dc-8481-75e589ba67f1,unknown_queued,A1064,Queued for review (material),system,2026-07-28T11:41:24.703481+00:00
33f041a2-b586-4698-aff8-6eda5959beca,unknown_queued,A108,Queued for review (material),system,2026-07-28T11:41:25.483921+00:00
2800bf76-eec8-4965-821e-0b91a9529bb2,unknown_queued,A2,Queued for review (structural_section),system,2026-07-28T11:41:26.032595+00:00
3add186c-b93c-432a-bb3e-4828eeff86aa,unknown_queued,A3,Queued for review (structural_section),system,2026-07-28T11:41:26.735027+00:00
35ba6d1d-8e88-4b3e-b8ea-1fdfdccf6395,unknown_queued,A307,Queued for review (bolt),system,2026-07-28T11:41:27.596733+00:00
6377926f-16bf-4259-a5ae-3f416a03d2d7,unknown_queued,A325,Queued for review (bolt),system,2026-07-28T11:41:28.204076+00:00
eab43bf1-a0d6-433a-9350-780c21c1d64e,unknown_queued,A36,Queued for review (material),system,2026-07-28T11:41:28.935919+00:00
d662d0ce-5b73-4b5f-b221-bcae68ed2198,unknown_queued,A500,Queued for review (material),system,2026-07-28T11:41:29.612839+00:00
0cc28928-6b78-48ec-b22a-f4e57f47c011,unknown_queued,A53,Queued for review (material),system,2026-07-28T11:41:32.513175+00:00
34d0d719-b635-42e6-a44d-54772c4ab2e4,unknown_queued,A568,Queued for review (material),system,2026-07-28T11:41:33.256915+00:00
af04619d-3cff-4730-94af-c4ccd5afa1da,unknown_queued,A572,Queued for review (material),system,2026-07-28T11:41:34.035479+00:00
57f34fdc-5454-416d-a654-4d5880acf04b,unknown_queued,A588,Queued for review (material),system,2026-07-28T11:41:34.693671+00:00
7eebaf26-55fc-4596-be6f-d7128e812158,unknown_queued,A6,Queued for review (structural_section),system,2026-07-28T11:41:35.492454+00:00
0d31c9c5-fb59-4fc6-950c-e737566fe350,unknown_queued,A615,Queued for review (material),system,2026-07-28T11:41:36.422393+00:00
1510023c-eacb-447b-86ee-8371dba1cec0,unknown_queued,A653,Queued for review (material),system,2026-07-28T11:41:37.204200+00:00
fafb1095-c61f-4e2d-8630-a9de5c1a1e9f,unknown_queued,A706,Queued for review (material),system,2026-07-28T11:41:38.180966+00:00
26963f19-42c3-4981-b023-8f35a8546938,unknown_queued,A913,Queued for review (material),system,2026-07-28T11:41:38.979993+00:00
04d1a2fc-e0aa-4ab4-bb1e-6517c1fcc153,unknown_queued,A970,Queued for review (material),system,2026-07-28T11:41:39.687613+00:00
4b15ccff-85a0-4085-8b47-2dc3cabc553e,unknown_queued,A992,Queued for review (material),system,2026-07-28T11:41:40.508073+00:00
db00e57a-2247-4dd2-adc3-ab82ae63a615,unknown_queued,HSS10X0,Queued for review (structural_section),system,2026-07-28T11:41:41.339212+00:00
d77d8541-3e3b-4f9e-b6b2-d262bbfc82e4,unknown_queued,HSS16X0,Queued for review (structural_section),system,2026-07-28T11:41:43.487016+00:00
c6619309-a3c6-4a9a-9199-fd26a85297d2,unknown_queued,HSS18X0,Queued for review (structural_section),system,2026-07-28T11:41:45.039210+00:00
93696336-b83e-487d-ba97-e5b4b1cd786a,unknown_queued,L1x1x1/4,Queued for review (structural_section),system,2026-07-28T11:41:51.488480+00:00
b4008c50-d8ed-4564-be68-5e61719082c1,unknown_queued,L4X3,Queued for review (structural_section),system,2026-07-28T11:41:55.323949+00:00
f3c5b106-19ef-4b81-a02d-33da259afbbb,unknown_queued,L4x4,Queued for review (structural_section),system,2026-07-28T11:41:58.919842+00:00
ffab6434-1412-4e12-8b1c-cb1455defd62,unknown_queued,L5X3,Queued for review (structural_section),system,2026-07-28T11:42:00.369863+00:00
01718225-e26c-4272-a15f-ac6623b1c260,unknown_queued,L6X3,Queued for review (structural_section),system,2026-07-28T11:42:02.240941+00:00
863d5957-b2b9-429e-bb43-4e57bdc3a1ec,unknown_queued,S-001,Queued for review (structural_section),system,2026-07-28T11:42:05.164829+00:00
cec98ae6-3e89-4190-8ef6-0337f1cc9651,unknown_queued,S-002,Queued for review (structural_section),system,2026-07-28T11:42:06.175939+00:00
9d4529d8-987e-416a-ac24-b354603ab3f9,unknown_queued,S-003,Queued for review (structural_section),system,2026-07-28T11:42:06.820527+00:00
04cd4558-89af-4450-a3cd-bcfe7be7ac95,unknown_queued,S-004,Queued for review (structural_section),system,2026-07-28T11:42:08.325521+00:00
0b560536-108c-437b-8fd0-29692a815b29,unknown_queued,S-111,Queued for review (structural_section),system,2026-07-28T11:42:09.282797+00:00
2950c680-f594-4dc1-8de1-0add727ed313,unknown_queued,S-112,Queued for review (structural_section),system,2026-07-28T11:42:10.166504+00:00
73aae393-a0d4-460a-8ec5-abd4ebb08f4d,unknown_queued,S-113,Queued for review (structural_section),system,2026-07-28T11:42:10.740774+00:00
98137453-a755-4a41-91a6-0d6f02e48a49,unknown_queued,S-201,Queued for review (structural_section),system,2026-07-28T11:42:12.260687+00:00
a43eb951-14b2-46f4-be43-ee669d0f7c92,unknown_queued,S-202,Queued for review (structural_section),system,2026-07-28T11:42:13.276736+00:00
27b03b2c-2d1b-465a-b29f-b928ee36e2c0,unknown_queued,S-203,Queued for review (structural_section),system,2026-07-28T11:42:14.950364+00:00
ec770fc1-0e68-4aff-9ce1-9784cc4b0319,unknown_queued,S-204,Queued for review (structural_section),system,2026-07-28T11:42:16.909383+00:00
5a60dd16-153f-428e-b669-07b1d473e553,unknown_queued,S-205,Queued for review (structural_section),system,2026-07-28T11:42:18.768097+00:00
930a1916-87d4-438d-b25e-462f8a3f16a1,unknown_queued,S-206,Queued for review (structural_section),system,2026-07-28T11:42:19.863178+00:00
93a28a14-9497-44d1-b61e-fcb2ea67dcc7,unknown_queued,S-301,Queued for review (structural_section),system,2026-07-28T11:42:21.169470+00:00
0bf8caa6-12f4-43ff-a6eb-382560686aae,unknown_queued,S-311,Queued for review (structural_section),system,2026-07-28T11:42:22.189640+00:00
3334a988-41b5-4e51-9934-6fd92238ac48,unknown_queued,S-312,Queued for review (structural_section),system,2026-07-28T11:42:23.209768+00:00
d2ab4534-c586-4482-a89e-ac8fb3f21b87,unknown_queued,S-321,Queued for review (structural_section),system,2026-07-28T11:42:24.154130+00:00
3c5e92a5-e86f-4bec-b0f9-0925216db232,unknown_queued,S-322,Queued for review (structural_section),system,2026-07-28T11:42:25.376547+00:00
e5f69b2f-1ebb-4c98-9643-735091fdf0a5,unknown_queued,S-401,Queued for review (structural_section),system,2026-07-28T11:42:26.104493+00:00
ca7ba022-1ded-4272-9452-da5afa6fac86,unknown_queued,S-402,Queued for review (structural_section),system,2026-07-28T11:42:26.956900+00:00
436416f7-5965-46f4-a225-286410d4420f,unknown_queued,S-403,Queued for review (structural_section),system,2026-07-28T11:42:28.069956+00:00
1d9de5f9-17a4-4ac0-9462-4d5bc11b990f,unknown_queued,S-404,Queued for review (structural_section),system,2026-07-28T11:42:29.056196+00:00
ee420504-0f11-428b-89b9-41a6c4edae1e,unknown_queued,S-501,Queued for review (structural_section),system,2026-07-28T11:42:29.815137+00:00
a0f38b8b-1c6d-4a6d-8d46-99c27487bfbb,unknown_queued,S-502,Queued for review (structural_section),system,2026-07-28T11:42:30.919173+00:00
13cf6e68-38ba-417b-a3f9-632c46e1c5c6,unknown_queued,S-601,Queued for review (structural_section),system,2026-07-28T11:42:31.736266+00:00
279600fe-76f5-4aaf-80c0-7082830b6b39,unknown_queued,S-101,Queued for review (structural_section),system,2026-07-28T13:42:16.728540+00:00
6c1fdd73-7a37-4d2b-b905-eee64850dc4b,unknown_queued,S-102,Queued for review (structural_section),system,2026-07-28T13:42:16.856187+00:00
9fa9ebe6-c9cc-414a-83b1-e04c098a0304,unknown_queued,S-103,Queued for review (structural_section),system,2026-07-28T13:42:16.964284+00:00
26476169-dd76-477e-ab9b-1cc4fcd4fb66,unknown_queued,S-104,Queued for review (structural_section),system,2026-07-28T13:42:17.089758+00:00
c9a9c5d8-e4cf-4ae7-ab3c-a478bd466eaf,unknown_queued,S-207,Queued for review (structural_section),system,2026-07-28T13:42:17.616306+00:00
58096098-1cd4-447f-9c5f-a3331e9a6f19,unknown_queued,S-208,Queued for review (structural_section),system,2026-07-28T13:42:17.740667+00:00
499dd94d-9b32-47bc-bab3-383af8b01165,unknown_queued,W14X198,Queued for review (structural_section),system,2026-07-28T13:42:19.663197+00:00
34575195-2d0f-4df5-80dc-a395079f6fd4,unknown_queued,A2280,Queued for review (material),system,2026-07-28T14:18:20.276431+00:00
ea1395ab-73ff-4637-8169-503da62a3f9b,unknown_queued,A29,Queued for review (material),system,2026-07-28T14:18:20.447492+00:00
2d6981a2-bf6a-48b2-8043-7b039e8b79b5,unknown_queued,A416,Queued for review (material),system,2026-07-28T14:18:20.966295+00:00
123e1435-d175-4a5f-903a-709db3fb1a0c,unknown_queued,A446,Queued for review (material),system,2026-07-28T14:18:21.123542+00:00
6d513066-9efb-4a57-ad22-7ce0122b35af,unknown_queued,A490,Queued for review (bolt),system,2026-07-28T14:18:21.314961+00:00
bf47af85-48ec-458c-bed2-36f54d9a5c94,unknown_queued,A5,Queued for review (structural_section),system,2026-07-28T14:18:21.886454+00:00
b06e3d43-7be4-467f-93fa-8b3bc063669f,unknown_queued,A563,Queued for review (bolt),system,2026-07-28T14:18:22.264691+00:00
29b0c754-a6d6-45b3-a70f-31a3ffb874b2,unknown_queued,A959,Queued for review (material),system,2026-07-28T14:18:22.833505+00:00
6886d313-02d6-4a6e-9eb3-a360704f1a7b,unknown_queued,HSS5x5,Queued for review (structural_section),system,2026-07-28T14:18:23.538988+00:00
3f4a1fad-d142-42c5-89bf-28666c030b4b,unknown_queued,L18x12x3/8,Queued for review (structural_section),system,2026-07-28T14:18:24.382572+00:00
60cc3de1-898d-4605-8b8a-92be70bc944a,unknown_queued,L5x5,Queued for review (structural_section),system,2026-07-28T14:18:25.152721+00:00
5ea7bb4d-bde1-4874-86f2-95269430c2f3,unknown_queued,F1554,Queued for review (structural_section),system,2026-07-29T06:41:23.722267+00:00
c71138b1-d0de-4120-a6a4-1222ca793e7c,unknown_queued,HSS10X0.500,Queued for review (structural_section),system,2026-07-29T06:41:23.873414+00:00
2cf12c82-ffdb-4f5e-9701-1b91b427d20e,unknown_queued,HSS10X0.625,Queued for review (structural_section),system,2026-07-29T06:41:24.007386+00:00
3fc9f6db-935b-459a-8e01-fbed4019010a,unknown_queued,L3X3X1,Queued for review (structural_section),system,2026-07-29T06:41:24.972982+00:00
24868c73-f573-4e9b-b84e-176a5b988153,unknown_queued,L3X3X3,Queued for review (structural_section),system,2026-07-29T06:41:25.179693+00:00
dbc85656-216c-4df3-902c-baf48d82cd69,unknown_queued,L4X3X1,Queued for review (structural_section),system,2026-07-29T06:41:25.547532+00:00
d8ab3fbe-1032-49d4-94e9-1ebbf8bb0ebe,unknown_queued,L4X3X3,Queued for review (structural_section),system,2026-07-29T06:41:25.635302+00:00
4c6f776f-92ec-45f7-ab3d-4dea62b018da,unknown_queued,L4X4X3,Queued for review (structural_section),system,2026-07-29T06:41:25.818083+00:00
c5a0a699-cc14-4147-8906-7306ab8c1863,unknown_queued,PIPE1,Queued for review (pipe),system,2026-07-29T06:41:26.288416+00:00
e23c55eb-a34d-4c9f-a4f6-9b7b8d958eb5,unknown_queued,PL1,Queued for review (plate),system,2026-07-29T06:41:26.424481+00:00
1868889e-aa15-4bd8-be1e-3201f73c46b1,unknown_queued,PL3,Queued for review (plate),system,2026-07-29T06:41:26.553841+00:00
fbe19005-835e-4c29-8981-a51d6b858f78,unknown_queued,PL4,Queued for review (plate),system,2026-07-29T06:41:26.671970+00:00
f65c1f5d-8147-475b-8875-e7d4e7ce8f66,unknown_queued,PL5,Queued for review (plate),system,2026-07-29T06:41:26.887910+00:00
c8e09572-c70e-4380-8ebe-02607d45be60,token_rejected,A1064,class=A1064,user,2026-07-29T07:46:18.899624+00:00
f934c3df-f76d-42e4-bec6-6e03f7f25f0e,token_rejected,A108,class=A108,user,2026-07-29T07:46:18.990623+00:00
0380324e-ea3c-4417-8840-4c242f43aa19,token_rejected,A2,class=A,user,2026-07-29T07:46:19.077409+00:00
b387c9b1-68e8-485d-9e63-f76e5bc56563,token_rejected,A3,class=A,user,2026-07-29T07:46:19.184463+00:00
209eeb31-8852-46c3-8163-7d5236368efa,token_rejected,A307,class=A307,user,2026-07-29T07:46:19.332720+00:00
65f96767-3ac7-4a48-83f9-593c13e1ec54,token_rejected,A325,class=A325,user,2026-07-29T07:46:19.433606+00:00
1d38d0a1-6454-40a4-8878-3e5c48e7f3fb,token_rejected,A36,class=A36,user,2026-07-29T07:46:19.515225+00:00
0d0398e8-7a1c-4637-be03-dcc45e36fbb4,token_rejected,A500,class=A500,user,2026-07-29T07:46:19.567647+00:00
eb688b09-6a16-491c-b361-4c5e6f5a2401,token_rejected,A53,class=A53,user,2026-07-29T07:46:19.621154+00:00
97df858b-db3a-4eca-a435-22b2d597a8f8,token_rejected,A568,class=A568,user,2026-07-29T07:46:19.679839+00:00
b3630c70-327d-4d12-bd0e-b9a0a37f74ac,token_rejected,A572,class=A572,user,2026-07-29T07:46:19.729912+00:00
99b06a57-47ea-4603-9e0a-2e9221ec4446,token_rejected,A588,class=A588,user,2026-07-29T07:46:19.782300+00:00
94ca23b8-3ec9-4386-867b-7d7b48b61ff6,token_rejected,A6,class=A,user,2026-07-29T07:46:19.832082+00:00
9d18567f-34f1-461a-b719-23c5581af3ab,token_rejected,A615,class=A615,user,2026-07-29T07:46:19.886178+00:00
9779dfd9-e744-4496-9cde-1bd5e7c69ff2,token_rejected,A653,class=A653,user,2026-07-29T07:46:19.948111+00:00
417d4f0e-8136-4f92-86ef-92c006d4554f,token_rejected,A706,class=A706,user,2026-07-29T07:46:20.003501+00:00
4d26c73d-8c03-460f-bcd8-b85853c2295d,token_rejected,A913,class=A913,user,2026-07-29T07:46:20.053769+00:00
7e4283da-d7ea-445d-831d-71e8076c6089,token_rejected,A970,class=A970,user,2026-07-29T07:46:20.105473+00:00
6cbac561-c3fc-4d2a-a0cc-202e6993342f,token_rejected,A992,class=A992,user,2026-07-29T07:46:20.162070+00:00
7d8d2b27-fc7d-41a4-b3d6-bce97d9d7625,token_rejected,HSS10X0,class=HSS,user,2026-07-29T07:46:20.212659+00:00
f005ee1a-2731-4a53-a8c6-4fcf7c456306,token_rejected,HSS16X0,class=HSS,user,2026-07-29T07:46:20.260351+00:00
3fd286a1-db90-4fbd-8649-a951bda13906,token_rejected,HSS18X0,class=HSS,user,2026-07-29T07:46:20.309843+00:00
de7dd882-1c97-49a8-82ea-4828770cdc87,token_rejected,L1x1x1/4,class=L,user,2026-07-29T07:46:20.358372+00:00
1f00a80e-beec-49b9-b2da-62e5d634ef5d,token_rejected,L4X3,class=L,user,2026-07-29T07:46:20.409950+00:00
c5eeba65-f48c-4a04-868b-b8ae01c3044e,token_rejected,L4x4,class=L,user,2026-07-29T07:46:20.458440+00:00
9b8ae04c-42af-4408-8664-01aaae449e1c,token_rejected,L5X3,class=L,user,2026-07-29T07:46:20.506165+00:00
d453ea4a-9ef0-41ed-a293-1079901169a9,token_rejected,L6X3,class=L,user,2026-07-29T07:46:20.561910+00:00
aa9b36fb-fc46-41dc-9ba3-ff70c72c37e8,token_rejected,S-001,class=S,user,2026-07-29T07:46:20.631849+00:00
62861c92-8315-4a0a-9372-834a31d2462b,token_rejected,S-002,class=S,user,2026-07-29T07:46:20.691279+00:00
6a991849-2576-4eb8-8495-b25c915d8c76,token_rejected,S-003,class=S,user,2026-07-29T07:46:20.739240+00:00
e2df60f7-5d59-41de-84a0-06b9d6c86ded,token_rejected,S-004,class=S,user,2026-07-29T07:46:20.787880+00:00
2d1590f2-69a4-496a-8315-d67ada8447c8,token_rejected,S-111,class=S,user,2026-07-29T07:46:20.837517+00:00
b1b862d5-05a2-4736-94e8-6171089cd765,token_rejected,S-112,class=S,user,2026-07-29T07:46:20.882804+00:00
ebe9f9f1-1099-4690-87c9-f37e485b177d,token_rejected,S-113,class=S,user,2026-07-29T07:46:20.928521+00:00
9cdf7f84-aa34-48e6-9406-c206e80f04b7,token_rejected,S-201,class=S,user,2026-07-29T07:46:20.979246+00:00
6189dbcc-9cc5-4788-8a97-be4de8b0beb8,token_rejected,S-202,class=S,user,2026-07-29T07:46:21.030053+00:00
4e22f914-da29-418d-b37e-3b5f545a41c1,token_rejected,S-203,class=S,user,2026-07-29T07:46:21.082395+00:00
c374452a-c9f0-4fed-8f25-d8654ec3e50c,token_rejected,S-204,class=S,user,2026-07-29T07:46:21.140715+00:00
8a195c09-0926-426b-abdb-78a37a6c70c3,token_rejected,S-205,class=S,user,2026-07-29T07:46:21.179386+00:00
30cba2a4-105d-4532-8958-407b1de5476d,token_rejected,S-206,class=S,user,2026-07-29T07:46:21.215364+00:00
5a535648-56bc-439c-99d3-c04caa611fbc,token_rejected,S-301,class=S,user,2026-07-29T07:46:21.249414+00:00
86a4a19a-7f56-429c-b312-d71a424629c7,token_rejected,S-311,class=S,user,2026-07-29T07:46:21.289768+00:00
0780f4e8-1e4c-4c3c-be36-0953daced647,token_rejected,S-312,class=S,user,2026-07-29T07:46:21.337719+00:00
4f8f8e16-2137-496d-bcd6-e54256a00731,token_rejected,S-321,class=S,user,2026-07-29T07:46:21.385134+00:00
555ae04f-77ee-4df9-a978-9944c89ebbd0,token_rejected,S-322,class=S,user,2026-07-29T07:46:21.432454+00:00
32ee312d-ce85-43cd-bc42-7528b7073cd1,token_rejected,S-401,class=S,user,2026-07-29T07:46:21.478523+00:00
61a83220-dae7-4277-9435-4b048ffd5332,token_rejected,S-402,class=S,user,2026-07-29T07:46:21.525313+00:00
e0cb74aa-e502-474b-a6a4-47a9b8e53c71,token_rejected,S-403,class=S,user,2026-07-29T07:46:21.570665+00:00
f5cffcee-27de-40d1-ba8f-1b7329f9057c,token_rejected,S-404,class=S,user,2026-07-29T07:46:21.621736+00:00
0a4bef18-6528-4445-ba93-c85708ecf9b8,token_rejected,S-501,class=S,user,2026-07-29T07:46:21.670849+00:00
e68fdba6-2384-4e61-99e0-ecc916fcb81a,token_rejected,S-502,class=S,user,2026-07-29T07:46:21.718622+00:00
fa581f4f-b129-4e65-ad24-c1afec7fa1df,token_rejected,S-601,class=S,user,2026-07-29T07:46:21.763907+00:00
6e8526c5-e34f-47dc-a793-cc73975db9e3,token_rejected,S-101,class=S,user,2026-07-29T07:46:21.823974+00:00
9ba1a751-e828-4a22-a023-444a7c775ba5,token_rejected,S-102,class=S,user,2026-07-29T07:46:21.873617+00:00
f5cae8eb-3d93-446a-8de9-d292b049757b,token_rejected,S-103,class=S,user,2026-07-29T07:46:21.921056+00:00
1b71289d-5484-4c21-96d6-93fa420e042b,token_rejected,S-104,class=S,user,2026-07-29T07:46:21.972384+00:00
91218d91-3b4a-445a-9f49-546d0cea9939,token_rejected,S-207,class=S,user,2026-07-29T07:46:22.021098+00:00
971f4798-f5a2-4171-8d3d-9d76b9757137,token_rejected,S-208,class=S,user,2026-07-29T07:46:22.068801+00:00
10d598c4-3942-4d90-9f66-33226d5bbdb7,token_rejected,W14X198,class=W,user,2026-07-29T07:46:22.116381+00:00
92bbbfd1-3ca1-41a3-b417-ced81a0370c1,token_rejected,A2280,class=A2280,user,2026-07-29T07:46:22.161813+00:00
7ccfd4c4-6a34-4ab5-a439-052b06eb0541,token_rejected,A29,class=A29,user,2026-07-29T07:46:22.207803+00:00
2c115568-b307-42b8-ab1b-c4d994986c94,token_rejected,A416,class=A416,user,2026-07-29T07:46:22.252369+00:00
75d13181-0b4a-447d-8f87-a7599586bf37,token_rejected,A446,class=A446,user,2026-07-29T07:46:22.298394+00:00
e1065918-5fab-48a3-956b-34e04dc480b3,token_rejected,A490,class=A490,user,2026-07-29T07:46:22.344096+00:00
7e7cb43e-4eb0-42b0-a7e7-62e53d01abb3,token_rejected,A5,class=A,user,2026-07-29T07:46:22.390670+00:00
f664b540-c855-4c16-ab3e-c77965d6c72a,token_rejected,A563,class=A563,user,2026-07-29T07:46:22.441622+00:00
8621aef3-d4ef-449f-b5e5-99f6c8b1cba5,token_rejected,A959,class=A959,user,2026-07-29T07:46:22.489057+00:00
b5762091-c262-4cf4-ae32-f72027189693,token_rejected,HSS5x5,class=HSS,user,2026-07-29T07:46:22.534997+00:00
b1328996-dbe7-4c50-8406-7c94f737109b,token_rejected,L18x12x3/8,class=L,user,2026-07-29T07:46:22.582020+00:00
3e4b451e-6bef-4528-9dc2-d32b73f88443,token_rejected,L5x5,class=L,user,2026-07-29T07:46:22.637044+00:00
67624807-3bd8-473e-a196-9aa431fda3a8,token_rejected,F1554,class=A,user,2026-07-29T07:46:22.696718+00:00
74e7bec4-119b-4cc0-8910-b27d5fca850a,token_rejected,HSS10X0.500,class=HSS,user,2026-07-29T07:46:22.742923+00:00
bc0df745-06b3-47df-8b58-9c1a30874746,token_rejected,HSS10X0.625,class=HSS,user,2026-07-29T07:46:22.791789+00:00
249ff718-e920-4de9-9183-d7b08e2a5864,token_rejected,L3X3X1,class=L,user,2026-07-29T07:46:22.838758+00:00
3627828b-597a-4b46-868a-392e2d8bf852,token_rejected,L3X3X3,class=L,user,2026-07-29T07:46:22.886077+00:00
ba306f83-46ed-4e54-b141-4b6e8a03e56e,token_rejected,L4X3X1,class=L,user,2026-07-29T07:46:22.935543+00:00
317de6ba-3be6-4874-a3d9-3531ca8f610b,token_rejected,L4X3X3,class=L,user,2026-07-29T07:46:22.979681+00:00
260fa897-de4b-47dd-8f8c-92f0f667f562,token_rejected,L4X4X3,class=L,user,2026-07-29T07:46:23.021982+00:00
62f55549-6c41-4795-b0e9-0b93ab651b75,token_rejected,PIPE1,class=PIPE,user,2026-07-29T07:46:23.060377+00:00
2b4e6901-b7fb-4b9b-8fe4-0f85751ea78e,token_rejected,PL1,class=PL,user,2026-07-29T07:46:23.098082+00:00
7f11cea5-b6e9-4398-97a0-9aefa465e2a0,token_rejected,PL3,class=PL,user,2026-07-29T07:46:23.133711+00:00
f08cabb0-eec5-44f0-9028-ce82f66a13f8,token_rejected,PL4,class=PL,user,2026-07-29T07:46:23.169395+00:00
d31b8576-5de4-4ab2-a111-1c7c0facabf7,token_rejected,PL5,class=PL,user,2026-07-29T07:46:23.205581+00:00
947b56b6-ea25-4581-b449-f094b73e38a4,unknown_queued,A307,Queued for review (bolt),system,2026-07-29T08:45:56.312008+00:00
3b7e0c87-99a1-4528-a02e-69b8e7e4e5f7,unknown_queued,A500,Queued for review (material),system,2026-07-29T08:45:56.458105+00:00
9875d332-cc0c-4c3d-902b-eba256b7ce85,unknown_queued,A615,Queued for review (material),system,2026-07-29T08:45:56.575056+00:00
c79d69ae-51a1-4c92-b1ee-541618b415b1,unknown_queued,A992,Queued for review (material),system,2026-07-29T08:45:56.754067+00:00
224ed388-50c2-4ae4-a124-b4f72c783c3f,unknown_queued,PL8X4X3,Queued for review (plate),system,2026-07-29T08:45:58.910052+00:00
bbd354f2-24b5-4e27-af0d-f48d00f2eedf,unknown_queued,W18 X 35,Queued for review (structural_section),system,2026-07-29T12:28:39.597327+00:00
7f26e561-2ca6-44fc-9737-aa4cec73ee54,unknown_queued,S-101,Queued for review (structural_section),system,2026-07-29T12:28:39.985233+00:00
a3180c8e-d1ec-432a-91ad-22a2855bc9c6,unknown_queued,A706,Queued for review (structural_section),system,2026-07-29T12:30:34.254577+00:00
0d65b96f-ed1e-4357-ab3d-a877f713968c,unknown_queued,A1064,Queued for review (structural_section),system,2026-07-29T12:30:34.311931+00:00
4d9282e4-89bf-4dc4-850d-801132e4f1a8,unknown_queued,A416,Queued for review (structural_section),system,2026-07-29T12:30:34.374789+00:00
0243ce75-ac59-45e1-9ba9-bb348e85a181,unknown_queued,A572,Queued for review (structural_section),system,2026-07-29T12:30:34.429403+00:00
491c5f8b-6ba9-4700-b31c-0b7d0fc9baaa,unknown_queued,A913,Queued for review (structural_section),system,2026-07-29T12:30:34.486461+00:00
ba427c72-54ce-497b-9a69-984bde814266,unknown_queued,A446,Queued for review (structural_section),system,2026-07-29T12:30:34.563145+00:00
8053d819-bd70-4104-8b0b-b777506ff133,unknown_queued,A325,Queued for review (structural_section),system,2026-07-29T12:30:34.623931+00:00
bbe83a35-63f5-4078-a083-766a94703240,unknown_queued,A490,Queued for review (structural_section),system,2026-07-29T12:30:34.684840+00:00
97ccd752-bad2-4828-ae93-66f68f201c4a,unknown_queued,F1852,Queued for review (structural_section),system,2026-07-29T12:30:34.742857+00:00
abb1e497-41d1-4175-92e0-5cd33ba19daf,unknown_queued,A2280,Queued for review (structural_section),system,2026-07-29T12:30:34.805153+00:00
e2175bb7-b134-41ff-b68a-9e79d749a69a,unknown_queued,F1554,Queued for review (structural_section),system,2026-07-29T12:30:34.874760+00:00
dc7254f4-4d82-4327-aaed-fd1802345551,unknown_queued,A563,Queued for review (structural_section),system,2026-07-29T12:30:34.936130+00:00
7e585586-7a3e-4ed2-84de-d9c37e282a03,unknown_queued,F436,Queued for review (structural_section),system,2026-07-29T12:30:34.992019+00:00
0bd36222-56b8-4006-862a-4cf56cbc2fd5,unknown_queued,A959,Queued for review (structural_section),system,2026-07-29T12:30:35.053141+00:00
982c9b0d-aa9f-4573-9efc-a7ec88969eaa,unknown_queued,A108,Queued for review (structural_section),system,2026-07-29T12:30:35.109634+00:00
4854c8c2-9477-4384-8ed9-c080cd37f164,unknown_queued,A653,Queued for review (structural_section),system,2026-07-29T12:30:35.168518+00:00
9ece7480-5587-46fb-9e3c-ed16e13c72a2,unknown_queued,HSS8X4X3/8,Queued for review (structural_section),system,2026-07-29T12:30:35.237028+00:00
8b4f1852-32f0-4a71-90e7-3563c33b63cf,unknown_queued,HSS4X4X3/8,Queued for review (structural_section),system,2026-07-29T12:30:35.298097+00:00
e7a666b6-b671-412a-9e8d-f20cc81a83d2,unknown_queued,HSS6X6X3/8,Queued for review (structural_section),system,2026-07-29T12:30:35.388319+00:00
2aa5755d-e82f-4115-9e0f-d82e6305dadc,unknown_queued,HSS6X4X3,Queued for review (structural_section),system,2026-07-29T12:30:35.442099+00:00
581c58d7-a66b-487e-be39-890795bd0faf,unknown_queued,HSS 6X4X3/8,Queued for review (structural_section),system,2026-07-29T12:30:35.515250+00:00
41601ba4-e398-425c-b8d6-d8f73d7a1b4e,unknown_queued,L7X4X3/8,Queued for review (structural_section),system,2026-07-29T12:30:35.602110+00:00
9d0ffe6e-8455-4ee8-8f1d-6bed50c23856,unknown_queued,HSS10X6X3/8,Queued for review (structural_section),system,2026-07-29T12:30:35.762328+00:00
4c9c1567-9d8b-4296-8afe-a3c7c5416464,unknown_queued,HSS8X8X5/8,Queued for review (structural_section),system,2026-07-29T12:30:35.845365+00:00
148c1d07-c6e8-41f9-a467-a062bcb3d53f,unknown_queued,HSS8X6X3/8,Queued for review (structural_section),system,2026-07-29T12:30:35.908503+00:00
2a9b1eca-4950-4a1c-8460-dc4dadea16db,unknown_queued,PIPE 8,Queued for review (pipe),system,2026-07-29T12:30:35.990188+00:00
