id,token,category,prediction,model_probability,overall_confidence,confidence_level,uncertain,source_file,regex_suggested,status,reviewed_category,reviewed_class,notes,created_at,updated_at
a47f5a14-c856-4ebe-a250-cbb2f19777b2,W18X46,structural_section,W18X46,0.2513502836227417,0.2514,Low,true,ST - Springhill Lake__f6ddc4a7e233.pdf,,rejected,,,,2026-08-10T10:59:14.918533+00:00,2026-08-10T11:59:42.876432+00:00
a1b98f3b-b409-4a8b-96c7-aeab9c122860,W16X26,structural_section,W10X26,0.0772172212600708,0.0772,Low,true,ST - Springhill Lake__f6ddc4a7e233.pdf,,rejected,,,,2026-08-10T10:59:15.216133+00:00,2026-08-10T11:59:42.972040+00:00
eb839efa-e395-4d8e-83e0-beaf27af11df,W18X65,structural_section,W18X55,0.46065905690193176,0.4607,Low,true,ST - Springhill Lake__f6ddc4a7e233.pdf,,rejected,,,,2026-08-10T10:59:15.468033+00:00,2026-08-10T11:59:43.071306+00:00
8e12fe9b-1be1-4077-a642-7c16b08eb14e,W18X55,structural_section,W18X55,0.576775312423706,0.5768,Medium,true,ST - Springhill Lake__f6ddc4a7e233.pdf,,rejected,,,,2026-08-10T10:59:15.632594+00:00,2026-08-10T11:59:43.168769+00:00
c62bccc5-ba90-4ee6-a0ab-38d310ab62a3,W24X68,structural_section,W21X68,0.41716912388801575,0.4172,Low,true,ST - Springhill Lake__f6ddc4a7e233.pdf,,rejected,,,,2026-08-10T10:59:16.254929+00:00,2026-08-10T11:59:43.276465+00:00
441094be-ef21-495d-9f21-1431c8d3de2b,HSS14X10X3/8,structural_section,HSS14X10X1/4,0.12515603005886078,0.1252,Low,true,ST - Springhill Lake__f6ddc4a7e233.pdf,,rejected,,,,2026-08-10T10:59:16.593342+00:00,2026-08-10T11:59:43.452752+00:00
00d54029-af90-437e-9bb8-f2cc8c56d40e,W16X45,structural_section,W16X45,0.6779533624649048,0.678,Medium,true,ST - Springhill Lake__f6ddc4a7e233.pdf,,rejected,,,,2026-08-10T10:59:16.743381+00:00,2026-08-10T11:59:43.539189+00:00
e9f92b14-5ad5-46ba-876b-1743ab650c29,W14X30,structural_section,W14X30,0.3384331464767456,0.3384,Low,true,ST - Springhill Lake__f6ddc4a7e233.pdf,,rejected,,,,2026-08-10T10:59:17.010344+00:00,2026-08-10T11:59:43.631756+00:00
eb6f9763-d20f-4db8-8557-9f566b987725,HSS8X6X3/8,structural_section,HSS8X8X3/8,0.1434243619441986,0.1434,Low,true,ST - Springhill Lake__f6ddc4a7e233.pdf,,rejected,,,,2026-08-10T10:59:17.624270+00:00,2026-08-10T11:59:43.739048+00:00
efcf4aed-7a3b-4f6e-8ff0-16cb784834d3,W16X50,structural_section,W16X50,0.37280037999153137,0.3728,Low,true,ST - Springhill Lake__f6ddc4a7e233.pdf,,rejected,,,,2026-08-10T10:59:17.770221+00:00,2026-08-10T11:59:43.845247+00:00
ecba2180-f98b-4c03-89b3-99794007f253,W16X40,structural_section,W12X40,0.2588687241077423,0.2589,Low,true,ST - Springhill Lake__f6ddc4a7e233.pdf,,rejected,,,,2026-08-10T10:59:17.909285+00:00,2026-08-10T11:59:43.952938+00:00
cc02ec7e-f10e-40b0-807d-592fc6877742,W12X19,structural_section,W12X120,0.11153753846883774,0.1115,Low,true,ST - Springhill Lake__f6ddc4a7e233.pdf,,rejected,,,,2026-08-10T10:59:18.060382+00:00,2026-08-10T11:59:44.058386+00:00
51f5a71a-445d-4433-8702-108d71fdd8fb,W21X50,structural_section,W16X50,0.2858309745788574,0.2858,Low,true,ST - Springhill Lake__f6ddc4a7e233.pdf,,rejected,,,,2026-08-10T10:59:18.290800+00:00,2026-08-10T11:59:44.163124+00:00
db5ec86e-6883-423e-880a-68c6e148eaae,W18X76,structural_section,W18X76,0.48139646649360657,0.4814,Low,true,ST - Springhill Lake__f6ddc4a7e233.pdf,,rejected,,,,2026-08-10T10:59:18.451538+00:00,2026-08-10T11:59:44.269562+00:00
750a5d9b-3640-47ee-b1f1-0bf91e1e9b3f,W16X36,structural_section,W16X36,0.5141479969024658,0.5141,Low,true,ST - Springhill Lake__f6ddc4a7e233.pdf,,rejected,,,,2026-08-10T10:59:19.008649+00:00,2026-08-10T11:59:44.409698+00:00
917e8bbe-df2d-40ce-b9fc-b40c11ac7f32,W8X24,structural_section,W8X24,0.49265000224113464,0.4927,Low,true,ST - Springhill Lake__f6ddc4a7e233.pdf,,rejected,,,,2026-08-10T10:59:19.487028+00:00,2026-08-10T11:59:44.572193+00:00
cdbd7f4e-a75a-40a0-a1c6-005a0e1b458b,W24X62,structural_section,W24X62,0.6550859212875366,0.6551,Medium,true,ST - Springhill Lake__f6ddc4a7e233.pdf,,rejected,,,,2026-08-10T10:59:19.776373+00:00,2026-08-10T11:59:44.687570+00:00
0b985497-4ce8-42b4-a75d-764011dad01d,W12X26,structural_section,W12X16,0.09784626960754395,0.0978,Low,true,ST - Springhill Lake__f6ddc4a7e233.pdf,,rejected,,,,2026-08-10T10:59:20.072729+00:00,2026-08-10T11:59:44.812571+00:00
ab53cf4f-fd74-4bfa-912c-0d0fe3a34ba8,W21X62,structural_section,W24X62,0.48563352227211,0.4856,Low,true,ST - Springhill Lake__f6ddc4a7e233.pdf,,rejected,,,,2026-08-10T10:59:20.349191+00:00,2026-08-10T11:59:44.935070+00:00
57543c55-fbd5-409c-ba4c-099a55996029,L4X3-1/2X3/8,structural_section,L4X3X3/8,0.1835520714521408,0.1836,Low,true,ST - Springhill Lake__f6ddc4a7e233.pdf,,rejected,,,,2026-08-10T10:59:21.032994+00:00,2026-08-10T11:59:45.049464+00:00
d435beb8-a4a9-4620-977c-16198fdd60f7,HSS12X6X1/2,structural_section,HSS8X6X1/2,0.12505699694156647,0.1251,Low,true,ST - Springhill Lake__f6ddc4a7e233.pdf,,rejected,,,,2026-08-10T10:59:21.448163+00:00,2026-08-10T11:59:45.221614+00:00
4139eeec-e58c-4d9b-824f-ea6f42737064,HSS16X8X3/8,structural_section,HSS6X4X3/8,0.1112479493021965,0.1112,Low,true,ST - Springhill Lake__f6ddc4a7e233.pdf,,rejected,,,,2026-08-10T10:59:21.839584+00:00,2026-08-10T11:59:45.407547+00:00
bf23eaba-f934-485d-8f3e-8c3404bc631c,HSS6X6X3/8,structural_section,HSS6X6X1/2,0.09092257171869278,0.0909,Low,true,ST - Springhill Lake__f6ddc4a7e233.pdf,,rejected,,,,2026-08-10T10:59:22.037018+00:00,2026-08-10T11:59:45.530611+00:00
4f4a0400-bf62-4b84-9d1c-6a95574fd6ae,HSS16X4X1/2,structural_section,HSS16X4X1/4,0.21956239640712738,0.2196,Low,true,ST - Springhill Lake__f6ddc4a7e233.pdf,,rejected,,,,2026-08-10T10:59:22.767662+00:00,2026-08-10T11:59:45.641756+00:00
e1028d22-5c1e-4dbc-87e5-b9b6877eaba2,W12X16.,structural_section,W12X19,0.13490600883960724,0.1349,Low,true,ST - Springhill Lake__f6ddc4a7e233.pdf,,rejected,,,,2026-08-10T10:59:22.946389+00:00,2026-08-10T11:59:45.761828+00:00
a622e12e-e2e6-402e-8353-60ce2c2b6290,L4X3X5/16,structural_section,2L4X3X5/16LLBB,0.08372926712036133,0.0837,Low,true,ST - Springhill Lake__f6ddc4a7e233.pdf,,rejected,,,,2026-08-10T10:59:23.119422+00:00,2026-08-10T11:59:45.883329+00:00
ee8c98d0-f144-4334-aaaf-a6c2cf90c3b8,L5X5X1/2,structural_section,L5X5X1/2,0.1392519623041153,0.1393,Low,true,ST - Springhill Lake__f6ddc4a7e233.pdf,,rejected,,,,2026-08-10T10:59:24.254206+00:00,2026-08-10T11:59:46.002217+00:00
9d2008a2-1bdb-44a7-8085-01014f9c91ca,L4x4,structural_section,L4X3X1/4,0.683407187461853,0.6834,Medium,true,ST - Springhill Lake__f6ddc4a7e233.pdf,,rejected,,,,2026-08-10T10:59:25.459981+00:00,2026-08-10T11:59:46.110992+00:00
fbc75923-382c-4d43-a579-06cd0ded50f6,W21X48,structural_section,W21X68,0.20712321996688843,0.2071,Low,true,ST - Springhill Lake__f6ddc4a7e233.pdf,,rejected,,,,2026-08-10T10:59:26.187425+00:00,2026-08-10T11:59:46.224294+00:00
3eb4d0b1-93cb-470b-ba88-eb2bceb55ec3,HSS20X12X1/2,structural_section,HSS10X10X1/2,0.12506626546382904,0.1251,Low,true,ST - Springhill Lake__f6ddc4a7e233.pdf,,rejected,,,,2026-08-10T10:59:26.458659+00:00,2026-08-10T11:59:46.339453+00:00
c7177471-193c-4746-bc31-b1aed66eb8a5,L4x4x3/8,structural_section,L4X3X3/8,0.11646243184804916,0.1165,Low,true,ST - Springhill Lake__f6ddc4a7e233.pdf,,rejected,,,,2026-08-10T10:59:28.506373+00:00,2026-08-10T11:59:46.469123+00:00
062f6cef-9302-4224-a77b-599051dfd9d0,L4X3X1/4,structural_section,L3X3X1/2,0.08544422686100006,0.0854,Low,true,ST - Springhill Lake__f6ddc4a7e233.pdf,,rejected,,,,2026-08-10T10:59:28.800864+00:00,2026-08-10T11:59:46.552674+00:00
0a84a6b9-af6a-47c3-8f49-cc18b5dd2ac0,L4X3 1/2X3/8,structural_section,L4X3X1/4,0.9509479999542236,0.9509,High,true,ST - Springhill Lake__f6ddc4a7e233.pdf,,rejected,,,,2026-08-10T10:59:28.966613+00:00,2026-08-10T11:59:46.642126+00:00
600adee5-188c-4f9d-a408-4c0c842e595d,L2x2x3/16,structural_section,2L2X2X3/16X3/4,0.1296176165342331,0.1296,Low,true,ST - Springhill Lake__f6ddc4a7e233.pdf,,rejected,,,,2026-08-10T10:59:29.106050+00:00,2026-08-10T11:59:46.742968+00:00
07e041e8-7f17-4c7e-b4af-e12d0a9dbe64,L3x3x3/16,structural_section,2L3X3X3/8X3/8,0.10154614597558975,0.1015,Low,true,ST - Springhill Lake__f6ddc4a7e233.pdf,,rejected,,,,2026-08-10T10:59:29.283357+00:00,2026-08-10T11:59:46.840202+00:00
44353aca-43fe-40f3-99ef-16cf9e261c55,L1x1x1/4,structural_section,L2X2X1/4,0.24917174875736237,0.2492,Low,true,ST - Springhill Lake__f6ddc4a7e233.pdf,,rejected,,,,2026-08-10T10:59:29.687551+00:00,2026-08-10T11:59:46.938206+00:00
0f95c6d2-a176-4adf-b8eb-f522edc9465e,2 L1x1x1/4,structural_section,2L2X2X1/4,0.45570656657218933,0.4557,Low,true,ST - Springhill Lake__f6ddc4a7e233.pdf,,rejected,,,,2026-08-10T10:59:30.016446+00:00,2026-08-10T11:59:47.039722+00:00
64bb2bfa-c15e-4fbf-a328-721824aa65b8,L2X2X1/4,structural_section,L2X2X1/4,0.1388145536184311,0.1388,Low,true,ST - Springhill Lake__f6ddc4a7e233.pdf,,rejected,,,,2026-08-10T10:59:30.190594+00:00,2026-08-10T11:59:47.136909+00:00
9b08990c-ef05-4531-9e67-f0c6122eb43c,"L3x3x1/4x0'-3"",",structural_section,2L3X3X1/2X3/8,0.08626218885183334,0.0863,Low,true,ST - Springhill Lake__f6ddc4a7e233.pdf,,rejected,,,,2026-08-10T10:59:30.370357+00:00,2026-08-10T11:59:47.234384+00:00
615855a5-1210-456e-84e3-898e98938e26,L4X4X1/4,structural_section,L4X4X1/2,0.08555435389280319,0.0856,Low,true,ST - Springhill Lake__f6ddc4a7e233.pdf,,rejected,,,,2026-08-10T10:59:30.568228+00:00,2026-08-10T11:59:47.331831+00:00
09f76121-a6e4-4b6d-87fa-c161147d352b,HSS4X3X5/16,structural_section,HSS4X4X5/16,0.12167771905660629,0.1217,Low,true,ST - Springhill Lake__f6ddc4a7e233.pdf,,rejected,,,,2026-08-10T10:59:30.822465+00:00,2026-08-10T11:59:47.428731+00:00
0c12126a-af43-4d79-97d0-42309ce28c14,HSS4X4X5/16,structural_section,HSS6X2X5/16,0.08349038660526276,0.0835,Low,true,ST - Springhill Lake__f6ddc4a7e233.pdf,,rejected,,,,2026-08-10T10:59:31.070769+00:00,2026-08-10T11:59:47.529821+00:00
104eeaf9-ef12-4928-b7d5-5569b1f01541,"L4x3x1/4x6""",structural_section,L3X3X1/2,0.11043544858694077,0.1104,Low,true,ST - Springhill Lake__f6ddc4a7e233.pdf,,rejected,,,,2026-08-10T10:59:31.360644+00:00,2026-08-10T11:59:47.626484+00:00
4b7a8a01-77a3-451f-87c5-074dcdd2912d,"L4x3x1/4x1'-0""",structural_section,L4X4X1/4,0.11396351456642151,0.114,Low,true,ST - Springhill Lake__f6ddc4a7e233.pdf,,rejected,,,,2026-08-10T10:59:32.193378+00:00,2026-08-10T11:59:47.731379+00:00
58bf3cb0-6b76-4e63-83c0-25f1a4a04b7b,C8X13.7,structural_section,C8X13.75,0.28285664319992065,0.2829,Low,true,ST - Springhill Lake__f6ddc4a7e233.pdf,,rejected,,,,2026-08-10T10:59:32.944545+00:00,2026-08-10T11:59:47.855290+00:00
4f56255a-b92e-4296-a6f8-caf97ffd78e6,"L4X4X5/16X0'-5""",structural_section,L4X4X3/8,0.10651390254497528,0.1065,Low,true,ST - Springhill Lake__f6ddc4a7e233.pdf,,rejected,,,,2026-08-10T10:59:33.373906+00:00,2026-08-10T11:59:47.982499+00:00
0bc04017-79f7-4037-bda9-b6cb32d28c14,HSS16X0.5,structural_section,HSS12.750X0.375,0.19312411546707153,0.1931,Low,true,ST - Springhill Lake__f6ddc4a7e233.pdf,,rejected,,,,2026-08-10T10:59:33.869372+00:00,2026-08-10T11:59:48.095413+00:00
c27c962b-5abd-400d-8674-c827fc7dd690,HSS6x2x5/16,structural_section,HSS6X2X1/4,0.1426418572664261,0.1426,Low,true,ST - Springhill Lake__f6ddc4a7e233.pdf,,rejected,,,,2026-08-10T10:59:34.298142+00:00,2026-08-10T11:59:48.205142+00:00
3989e1f8-1864-4a8d-8d31-de4798d9c447,L8X6X1/2X1',structural_section,L8X6X1,0.43718332052230835,0.4372,Low,true,ST - Springhill Lake__f6ddc4a7e233.pdf,,rejected,,,,2026-08-10T10:59:34.596472+00:00,2026-08-10T11:59:48.315515+00:00
6ee3f476-c616-4803-8285-378a5205e0b8,L6X3 1/2X5/16,structural_section,L5X3X1/4,0.2503317594528198,0.2503,Low,true,ST - Springhill Lake__f6ddc4a7e233.pdf,,rejected,,,,2026-08-10T10:59:34.968053+00:00,2026-08-10T11:59:48.425633+00:00
02ae0c64-5c8f-4e96-a64c-55dd2878e3d4,"L7X4X3/8X0'-11""",structural_section,L6X4X3/8,0.08343049883842468,0.0834,Low,true,ST - Springhill Lake__f6ddc4a7e233.pdf,,rejected,,,,2026-08-10T10:59:35.499847+00:00,2026-08-10T11:59:48.538521+00:00
c8706110-efbd-499e-a170-d81bea5fb721,"L5X3X3/8X0'-5""",structural_section,2L5X3X3/8LLBB,0.08397860080003738,0.084,Low,true,ST - Springhill Lake__f6ddc4a7e233.pdf,,rejected,,,,2026-08-10T10:59:35.781128+00:00,2026-08-10T11:59:48.667260+00:00
b886864d-9489-45cb-a517-6d506a96ec08,L3X3X3/8,structural_section,2L3X3X3/16X3/4,0.09267488867044449,0.0927,Low,true,ST - Springhill Lake__f6ddc4a7e233.pdf,,rejected,,,,2026-08-10T10:59:35.973662+00:00,2026-08-10T11:59:48.787856+00:00
442a84b1-bc16-4a93-a1bc-6df432e27d7f,"L4X4X3/8X0'-4""",structural_section,L4X4X3/8,0.6083829998970032,0.6084,Medium,true,ST - Springhill Lake__f6ddc4a7e233.pdf,,rejected,,,,2026-08-10T10:59:36.157030+00:00,2026-08-10T11:59:48.898016+00:00
f6c1e2df-5bb4-493f-8bfc-3a7fe878777b,"L3X3X3/8,",structural_section,2L3X3X3/16X3/8,0.09675022214651108,0.0968,Low,true,ST - Springhill Lake__f6ddc4a7e233.pdf,,rejected,,,,2026-08-10T10:59:36.359956+00:00,2026-08-10T11:24:47.598905+00:00
c19299ac-5ba2-438f-9db5-6ccb829f8f7d,"L4X3X3/8X0'-8""",structural_section,2L4X3X3/8LLBB,0.09375903010368347,0.0938,Low,true,ST - Springhill Lake__f6ddc4a7e233.pdf,,rejected,,,,2026-08-10T10:59:36.730500+00:00,2026-08-10T11:59:49.007358+00:00
3c22db10-5239-4b93-bd15-9aa4eebeafa0,HSS4X4X3/8,structural_section,HSS4X4X3/8,0.08612267673015594,0.0861,Low,true,ST - Springhill Lake__f6ddc4a7e233.pdf,,rejected,,,,2026-08-10T10:59:37.408221+00:00,2026-08-10T11:59:49.119243+00:00
e6cd6c73-d584-4518-af12-4762545da332,HSS6X6X5/8,structural_section,HSS14X6X5/8,0.10018633306026459,0.1002,Low,true,ST - Springhill Lake__f6ddc4a7e233.pdf,,rejected,,,,2026-08-10T10:59:38.957787+00:00,2026-08-10T11:59:49.227970+00:00
86c14ff9-5bd3-4358-9d61-ea93b4ad109b,HSS8X8X3/8,structural_section,HSS8X6X3/8,0.41097140312194824,0.411,Low,true,ST - Springhill Lake__f6ddc4a7e233.pdf,,rejected,,,,2026-08-10T10:59:39.708049+00:00,2026-08-10T11:59:49.338871+00:00
c500e560-3245-4b1c-b35f-fb59256740d1,HSS6X6X1/2,structural_section,HSS8X6X1/2,0.10008251667022705,0.1001,Low,true,ST - Springhill Lake__f6ddc4a7e233.pdf,,rejected,,,,2026-08-10T10:59:40.260216+00:00,2026-08-10T11:59:49.444398+00:00
7a61cdf0-483e-47f2-8b72-3c2a9dfe0b89,W10X45,structural_section,W10X22,0.20163631439208984,0.2016,Low,true,ST - Springhill Lake__f6ddc4a7e233.pdf,,rejected,,,,2026-08-10T10:59:41.337361+00:00,2026-08-10T11:59:49.561335+00:00
99a5b0dc-c7c0-44df-a549-56ab58560b0b,W10X33,structural_section,W12X336,0.27085721492767334,0.2709,Low,true,ST - Springhill Lake__f6ddc4a7e233.pdf,,rejected,,,,2026-08-10T10:59:41.558617+00:00,2026-08-10T11:59:49.675767+00:00
e3f1c9e8-57e0-4e22-ac68-85dd4985fe4b,W10X39,structural_section,W10X22,0.2953518331050873,0.2954,Low,true,ST - Springhill Lake__f6ddc4a7e233.pdf,,approved,structural_section,W10X49,,2026-08-10T10:59:41.777067+00:00,2026-08-10T11:24:10.068856+00:00
85976e92-c91f-409b-b837-6563cfc4b80d,W10X49,structural_section,W10X49,0.3447429835796356,0.3447,Low,true,ST - Springhill Lake__f6ddc4a7e233.pdf,,rejected,,,,2026-08-10T10:59:42.270836+00:00,2026-08-10T11:59:49.816582+00:00
ab447aaf-6c13-4d5f-96a5-86fd38d27246,W10X54,structural_section,W10X54,0.2691558599472046,0.2692,Low,true,ST - Springhill Lake__f6ddc4a7e233.pdf,,rejected,,,,2026-08-10T10:59:43.237317+00:00,2026-08-10T11:59:49.929068+00:00
686192d7-f2ec-4365-b4b7-cf8dbd660ac3,W12X65,structural_section,W12X65,0.18252357840538025,0.1825,Low,true,ST - Springhill Lake__f6ddc4a7e233.pdf,,rejected,,,,2026-08-10T10:59:45.090220+00:00,2026-08-10T11:59:50.045608+00:00
e80c0042-478f-4d81-bdbc-3559366a08ad,HSS10X0.500,structural_section,HSS10.000X0.500,0.49866408109664917,0.4987,Low,true,ST - Springhill Lake__f6ddc4a7e233.pdf,,rejected,,,,2026-08-10T10:59:50.366430+00:00,2026-08-10T11:59:50.158236+00:00
569c3b75-fcce-46b1-98c1-d5c38575aa03,HSS18X0.500,structural_section,HSS18.000X0.375,0.2011532336473465,0.2012,Low,true,ST - Springhill Lake__f6ddc4a7e233.pdf,,rejected,,,,2026-08-10T10:59:51.882399+00:00,2026-08-10T11:59:50.263701+00:00
28082be9-d0a1-4400-96c2-822f6636c7f6,HSS18X0.375,structural_section,HSS12.750X0.375,0.1251540631055832,0.1252,Low,true,ST - Springhill Lake__f6ddc4a7e233.pdf,,rejected,,,,2026-08-10T10:59:54.072300+00:00,2026-08-10T11:59:50.376411+00:00
e2adb4b5-14d5-49ee-9276-418954e18940,HSS12.750X0.375,structural_section,HSS10.000X0.500,0.12510459125041962,0.1251,Low,true,ST - Springhill Lake__f6ddc4a7e233.pdf,,rejected,,,,2026-08-10T10:59:55.917150+00:00,2026-08-10T11:59:50.491753+00:00
3751b226-01db-46f6-8688-03044ff1823f,W18 X 35,structural_section,W18X35,0.5690321922302246,0.569,Medium,true,drawing.pdf,,approved,structural_section,W18X35,,2026-08-10T11:09:22.383511+00:00,2026-08-10T11:25:00.475571+00:00
99a0c5fa-2db8-4a20-9d20-59557613bc09,HSS8X8X1/2,structural_section,HSS8X8X1/2,0.37198469042778015,0.372,Low,true,drawing.pdf,,rejected,,,,2026-08-10T11:09:22.517625+00:00,2026-08-10T11:59:50.604182+00:00
54b584d6-4fa9-4afa-a84d-d0bfbce69e4a,W18x50,structural_section,W18X55,0.14201106131076813,0.142,Low,true,1200 K_Permit_Bid_Dwgs - Structural__240bd2541fbc.pdf,,approved,,W18X55,,2026-08-10T13:01:55.082427+00:00,2026-08-10T13:07:55.379302+00:00
3bca468b-de52-4618-b593-a9dc76ccdb20,C15X33.9,structural_section,C8X11.5,0.11114197969436646,0.1111,Low,true,1200 K_Permit_Bid_Dwgs - Structural__240bd2541fbc.pdf,,approved,,C8X11.5,,2026-08-10T13:01:55.341563+00:00,2026-08-10T13:08:08.046085+00:00
874b5391-b937-4f03-b20c-eac2584a4b14,HSS6X6X3/8,structural_section,HSS10X6X3/8,0.31957077980041504,0.3196,Low,true,1200 K_Permit_Bid_Dwgs - Structural__240bd2541fbc.pdf,,approved,,HSS10X6X3/8,,2026-08-10T13:01:55.505066+00:00,2026-08-10T13:08:21.242443+00:00
84bea2a0-46a6-4711-af92-ead790a360fe,W10X19,structural_section,W10X49,0.14677096903324127,0.1468,Low,true,1200 K_Permit_Bid_Dwgs - Structural__240bd2541fbc.pdf,,approved,,W10X49,,2026-08-10T13:01:55.699615+00:00,2026-08-10T13:08:34.215484+00:00
ae2df4c2-b6b8-43e9-912b-eb135939578f,HSS 8x4x1/4,structural_section,HSS4X4X1/4,0.4797835648059845,0.4798,Low,true,1200 K_Permit_Bid_Dwgs - Structural__240bd2541fbc.pdf,,approved,,HSS4X4X1/4,,2026-08-10T13:01:55.857301+00:00,2026-08-10T13:08:49.270127+00:00
137bb8f0-304e-4fec-81dc-dd790e8b07c8,HSS8X4X3/8,structural_section,HSS6X4X3/8,0.4644507169723511,0.4645,Low,true,1200 K_Permit_Bid_Dwgs - Structural__240bd2541fbc.pdf,,approved,,HSS6X4X3/8,,2026-08-10T13:01:56.054438+00:00,2026-08-10T13:09:03.013754+00:00
1ad14664-ed6d-4710-a0b4-b85900b50c20,HSS4X4X3/8,structural_section,L4X4X3/8,0.09266841411590576,0.0927,Low,true,1200 K_Permit_Bid_Dwgs - Structural__240bd2541fbc.pdf,,approved,,L4X4X3/8,,2026-08-10T13:01:56.237842+00:00,2026-08-10T13:09:17.242226+00:00
a0e08130-c0a9-4a6e-8b6a-a5605756a21a,W14X34,structural_section,W14X132,0.14438284933567047,0.1444,Low,true,1200 K_Permit_Bid_Dwgs - Structural__240bd2541fbc.pdf,,approved,,W14X132,,2026-08-10T13:01:56.543933+00:00,2026-08-10T13:09:31.984806+00:00
f95b2736-b01e-43c8-baa0-e885a6e5b46b,W8X13,structural_section,W8X13,0.4967535734176636,0.4968,Low,true,1200 K_Permit_Bid_Dwgs - Structural__240bd2541fbc.pdf,,approved,,W8X13,,2026-08-10T13:01:56.701831+00:00,2026-08-10T13:09:46.036322+00:00
6674c4e4-3cf7-468f-973b-c7df89ed635b,C8X11.5,structural_section,C8X11.5,0.40109625458717346,0.4011,Low,true,1200 K_Permit_Bid_Dwgs - Structural__240bd2541fbc.pdf,,approved,,C8X11.5,,2026-08-10T13:01:57.130930+00:00,2026-08-10T13:10:01.410029+00:00
0622affa-51e0-41e9-bb95-36fdc5fc8243,W8X40,structural_section,W8X31,0.07694303244352341,0.0769,Low,true,1200 K_Permit_Bid_Dwgs - Structural__240bd2541fbc.pdf,,approved,,W8X31,,2026-08-10T13:01:57.341173+00:00,2026-08-10T13:10:15.498843+00:00
ee443729-5c02-478a-a551-42d5fb1c7480,HSS5x5x3/8,structural_section,HSS4X4X3/8,0.14986054599285126,0.1499,Low,true,1200 K_Permit_Bid_Dwgs - Structural__240bd2541fbc.pdf,,approved,,HSS4X4X3/8,,2026-08-10T13:01:57.815401+00:00,2026-08-10T13:10:29.834644+00:00
40e42507-7d8a-4e43-bac7-9fe0128436ea,"HSS5x5x3/8,",structural_section,HSS4X4X3/8,0.15860992670059204,0.1586,Low,true,1200 K_Permit_Bid_Dwgs - Structural__240bd2541fbc.pdf,,approved,,HSS4X4X3/8,,2026-08-10T13:01:58.091825+00:00,2026-08-10T13:10:58.457752+00:00
9f248b4c-0ea0-4e35-88b3-86b3d173ef1e,HSS 6X4X3/8,structural_section,HSS6X4X3/8,0.6669915914535522,0.667,Medium,true,1200 K_Permit_Bid_Dwgs - Structural__240bd2541fbc.pdf,,approved,,HSS6X4X3/8,,2026-08-10T13:01:58.622880+00:00,2026-08-10T13:11:09.771169+00:00
14bedeaa-9dd7-4511-89c2-726a4876235e,L7X4X3/8,structural_section,2L7X4X3/8X3/4LLBB,0.07835428416728973,0.0784,Low,true,1200 K_Permit_Bid_Dwgs - Structural__240bd2541fbc.pdf,,approved,,2L7X4X3/8X3/4LLBB,,2026-08-10T13:01:59.149206+00:00,2026-08-10T13:11:21.083897+00:00
d2831e3a-37da-4c25-91fc-0cb24416210c,HSS8X6X3/8,structural_section,HSS10X6X3/8,0.15042561292648315,0.1504,Low,true,1200 K_Permit_Bid_Dwgs - Structural__240bd2541fbc.pdf,,approved,,HSS10X6X3/8,,2026-08-10T13:01:59.933988+00:00,2026-08-10T13:11:32.039139+00:00
d15b9c25-5ea4-405c-9012-4a954ede1d03,HSS10X6X3/8,structural_section,HSS10X6X3/8,0.3795025646686554,0.3795,Low,true,1200 K_Permit_Bid_Dwgs - Structural__240bd2541fbc.pdf,,approved,,HSS10X6X3/8,,2026-08-10T13:02:00.250339+00:00,2026-08-10T13:11:42.433070+00:00
faa04148-6cb1-462f-9e5b-e9dd0db37e1d,HSS8X8X5/8,structural_section,HSS8X8X1/2,0.11538972705602646,0.1154,Low,true,1200 K_Permit_Bid_Dwgs - Structural__240bd2541fbc.pdf,,approved,,HSS8X8X1/2,,2026-08-10T13:02:00.674983+00:00,2026-08-10T13:11:54.826638+00:00
0c691f31-7ac7-414d-b73a-b14c80c2a47a,HSS4X4X5/16,structural_section,HSS4X3X5/16,0.12812626361846924,0.1281,Low,true,1200 K_Permit_Bid_Dwgs - Structural__240bd2541fbc.pdf,,approved,,HSS4X3X5/16,,2026-08-10T13:02:01.325559+00:00,2026-08-10T13:12:12.067902+00:00
26000139-2917-47fe-bd70-88bc66be8682,HSS6X6X1/4,structural_section,HSS14X6X1/2,0.17204269766807556,0.172,Low,true,1200 K_Permit_Bid_Dwgs - Structural__240bd2541fbc.pdf,,approved,,HSS14X6X1/2,,2026-08-10T13:02:01.541901+00:00,2026-08-10T13:12:32.445768+00:00
4be73f46-0de5-491d-942d-616675809382,W8X15,structural_section,W8X15,0.496405690908432,0.4964,Low,true,1200 K_Permit_Bid_Dwgs - Structural__240bd2541fbc.pdf,,approved,,W8X15,,2026-08-10T13:02:01.716650+00:00,2026-08-10T13:12:48.109261+00:00
4f8d61c5-8f63-422b-b427-ef6c80bcac26,W12X19,structural_section,W12X190,0.18816950917243958,0.1882,Low,true,1200 K_Permit_Bid_Dwgs - Structural__240bd2541fbc.pdf,,approved,,W12X190,,2026-08-10T13:02:01.898837+00:00,2026-08-10T13:13:10.118531+00:00
b8bdb2f5-f032-4afd-a058-6753ce8d0606,W14X26,structural_section,W10X26,0.1857154667377472,0.1857,Low,true,1200 K_Permit_Bid_Dwgs - Structural__240bd2541fbc.pdf,,approved,,W10X26,,2026-08-10T13:02:02.090605+00:00,2026-08-10T13:13:29.380983+00:00
