record_id,project_id,document_id,page_number,sheet_id,schedule_id,schedule_title_raw,schedule_class,region_bbox,location_or_grid_raw,location_or_grid_normalized,level_raw,level_normalized,raw_cell_text,canonical_section,catalog_valid,member_role,lifecycle_status,physical_semantics,member_extent,continuation_inheritance,physical_segment_count,plan_corroboration_status,explicit_quantity,count_candidate,exclusion_reason,source_cell_bbox,header_path,proposal_method,extraction_review_status,physical_review_status,reviewer_notes
REAL-GCDC_p77-046,GCDC,REAL-GCDC,77,S05.01_4,REAL-GCDC-p77-M1,COLUMN SCHEDULE - A,level_location_matrix,"[114.0, 304.5, 2622.2, 1346.0]",4.C-4.12,4.C-4.12,"B4 - GROUND LEVEL (324'-0"") -> B4 - SECOND LEVEL (348'-0"")","B4 - GROUND LEVEL (324'-0"") -> B4 - SECOND LEVEL (348'-0"")",W14x159,W14X159,True,column,unknown,unknown,,unknown,,unknown,,False,,"[1234.0, 896.0, 1243.2, 936.8]","[""COLUMN SCHEDULE - A"", ""Column Locations: 4.C-4.12"", ""Level interval: B4 - GROUND LEVEL (324'-0\"") -> B4 - SECOND LEVEL (348'-0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-GCDC_p77-047,GCDC,REAL-GCDC,77,S05.01_4,REAL-GCDC-p77-M1,COLUMN SCHEDULE - A,level_location_matrix,"[114.0, 304.5, 2622.2, 1346.0]",4.C-4.13,4.C-4.13,"B4 - SECOND LEVEL (348'-0"") -> B4 - OFFICE ROOF (366'-0"")","B4 - SECOND LEVEL (348'-0"") -> B4 - OFFICE ROOF (366'-0"")",W14x159,W14X159,True,column,unknown,unknown,,unknown,,unknown,,False,,"[1279.0, 668.0, 1288.2, 708.8]","[""COLUMN SCHEDULE - A"", ""Column Locations: 4.C-4.13"", ""Level interval: B4 - SECOND LEVEL (348'-0\"") -> B4 - OFFICE ROOF (366'-0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-GCDC_p77-048,GCDC,REAL-GCDC,77,S05.01_4,REAL-GCDC-p77-M1,COLUMN SCHEDULE - A,level_location_matrix,"[114.0, 304.5, 2622.2, 1346.0]",4.C-4.13,4.C-4.13,"B4 - GROUND LEVEL (324'-0"") -> B4 - SECOND LEVEL (348'-0"")","B4 - GROUND LEVEL (324'-0"") -> B4 - SECOND LEVEL (348'-0"")",W14x159,W14X159,True,column,unknown,unknown,,unknown,,unknown,,False,,"[1279.0, 898.3, 1288.2, 939.0]","[""COLUMN SCHEDULE - A"", ""Column Locations: 4.C-4.13"", ""Level interval: B4 - GROUND LEVEL (324'-0\"") -> B4 - SECOND LEVEL (348'-0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-GCDC_p77-049,GCDC,REAL-GCDC,77,S05.01_4,REAL-GCDC-p77-M1,COLUMN SCHEDULE - A,level_location_matrix,"[114.0, 304.5, 2622.2, 1346.0]",4.C-4.14,4.C-4.14,"B4 - SECOND LEVEL (348'-0"") -> B4 - OFFICE ROOF (366'-0"")","B4 - SECOND LEVEL (348'-0"") -> B4 - OFFICE ROOF (366'-0"")",W14x159,W14X159,True,column,unknown,unknown,,unknown,,unknown,,False,,"[1324.0, 663.5, 1333.2, 704.2]","[""COLUMN SCHEDULE - A"", ""Column Locations: 4.C-4.14"", ""Level interval: B4 - SECOND LEVEL (348'-0\"") -> B4 - OFFICE ROOF (366'-0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-GCDC_p77-050,GCDC,REAL-GCDC,77,S05.01_4,REAL-GCDC-p77-M1,COLUMN SCHEDULE - A,level_location_matrix,"[114.0, 304.5, 2622.2, 1346.0]",4.C-4.14,4.C-4.14,"B4 - GROUND LEVEL (324'-0"") -> B4 - SECOND LEVEL (348'-0"")","B4 - GROUND LEVEL (324'-0"") -> B4 - SECOND LEVEL (348'-0"")",W14x159,W14X159,True,column,unknown,unknown,,unknown,,unknown,,False,,"[1324.0, 900.5, 1333.2, 941.2]","[""COLUMN SCHEDULE - A"", ""Column Locations: 4.C-4.14"", ""Level interval: B4 - GROUND LEVEL (324'-0\"") -> B4 - SECOND LEVEL (348'-0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-GCDC_p77-051,GCDC,REAL-GCDC,77,S05.01_4,REAL-GCDC-p77-M1,COLUMN SCHEDULE - A,level_location_matrix,"[114.0, 304.5, 2622.2, 1346.0]",4.C-4.15,4.C-4.15,"B4 - SECOND LEVEL (348'-0"") -> B4 - OFFICE ROOF (366'-0"")","B4 - SECOND LEVEL (348'-0"") -> B4 - OFFICE ROOF (366'-0"")",W14x145,W14X145,True,column,unknown,unknown,,unknown,,unknown,,False,,"[1369.0, 668.0, 1378.2, 708.8]","[""COLUMN SCHEDULE - A"", ""Column Locations: 4.C-4.15"", ""Level interval: B4 - SECOND LEVEL (348'-0\"") -> B4 - OFFICE ROOF (366'-0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-GCDC_p77-052,GCDC,REAL-GCDC,77,S05.01_4,REAL-GCDC-p77-M1,COLUMN SCHEDULE - A,level_location_matrix,"[114.0, 304.5, 2622.2, 1346.0]",4.C-4.15,4.C-4.15,"B4 - GROUND LEVEL (324'-0"") -> B4 - SECOND LEVEL (348'-0"")","B4 - GROUND LEVEL (324'-0"") -> B4 - SECOND LEVEL (348'-0"")",W14x145,W14X145,True,column,unknown,unknown,,unknown,,unknown,,False,,"[1369.0, 898.3, 1378.2, 939.0]","[""COLUMN SCHEDULE - A"", ""Column Locations: 4.C-4.15"", ""Level interval: B4 - GROUND LEVEL (324'-0\"") -> B4 - SECOND LEVEL (348'-0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-GCDC_p77-053,GCDC,REAL-GCDC,77,S05.01_4,REAL-GCDC-p77-M1,COLUMN SCHEDULE - A,level_location_matrix,"[114.0, 304.5, 2622.2, 1346.0]",4.C-4.16,4.C-4.16,"B4 - SECOND LEVEL (348'-0"") -> B4 - OFFICE ROOF (366'-0"")","B4 - SECOND LEVEL (348'-0"") -> B4 - OFFICE ROOF (366'-0"")",W18x311,W18X311,True,column,unknown,unknown,,unknown,,unknown,,False,,"[1414.0, 668.0, 1423.2, 708.8]","[""COLUMN SCHEDULE - A"", ""Column Locations: 4.C-4.16"", ""Level interval: B4 - SECOND LEVEL (348'-0\"") -> B4 - OFFICE ROOF (366'-0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-GCDC_p77-054,GCDC,REAL-GCDC,77,S05.01_4,REAL-GCDC-p77-M1,COLUMN SCHEDULE - A,level_location_matrix,"[114.0, 304.5, 2622.2, 1346.0]",4.C-4.16,4.C-4.16,"B4 - GROUND LEVEL (324'-0"") -> B4 - SECOND LEVEL (348'-0"")","B4 - GROUND LEVEL (324'-0"") -> B4 - SECOND LEVEL (348'-0"")",W18x311,W18X311,True,column,unknown,unknown,,unknown,,unknown,,False,,"[1414.0, 893.8, 1423.2, 934.5]","[""COLUMN SCHEDULE - A"", ""Column Locations: 4.C-4.16"", ""Level interval: B4 - GROUND LEVEL (324'-0\"") -> B4 - SECOND LEVEL (348'-0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-GCDC_p77-055,GCDC,REAL-GCDC,77,S05.01_4,REAL-GCDC-p77-M1,COLUMN SCHEDULE - A,level_location_matrix,"[114.0, 304.5, 2622.2, 1346.0]",4.C-4.2,4.C-4.2,"B4 - SECOND LEVEL (348'-0"") -> B4 - OFFICE ROOF (366'-0"")","B4 - SECOND LEVEL (348'-0"") -> B4 - OFFICE ROOF (366'-0"")",W14x132,W14X132,True,column,unknown,unknown,,unknown,,unknown,,False,,"[1459.0, 668.0, 1468.2, 708.8]","[""COLUMN SCHEDULE - A"", ""Column Locations: 4.C-4.2"", ""Level interval: B4 - SECOND LEVEL (348'-0\"") -> B4 - OFFICE ROOF (366'-0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-GCDC_p77-056,GCDC,REAL-GCDC,77,S05.01_4,REAL-GCDC-p77-M1,COLUMN SCHEDULE - A,level_location_matrix,"[114.0, 304.5, 2622.2, 1346.0]",4.C-4.2,4.C-4.2,"B4 - GROUND LEVEL (324'-0"") -> B4 - SECOND LEVEL (348'-0"")","B4 - GROUND LEVEL (324'-0"") -> B4 - SECOND LEVEL (348'-0"")",W14x176,W14X176,True,column,unknown,unknown,,unknown,,unknown,,False,,"[1459.0, 920.8, 1468.2, 961.5]","[""COLUMN SCHEDULE - A"", ""Column Locations: 4.C-4.2"", ""Level interval: B4 - GROUND LEVEL (324'-0\"") -> B4 - SECOND LEVEL (348'-0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-GCDC_p77-057,GCDC,REAL-GCDC,77,S05.01_4,REAL-GCDC-p77-M1,COLUMN SCHEDULE - A,level_location_matrix,"[114.0, 304.5, 2622.2, 1346.0]",4.C-4.3,4.C-4.3,"B4 - SECOND LEVEL (348'-0"") -> B4 - OFFICE ROOF (366'-0"")","B4 - SECOND LEVEL (348'-0"") -> B4 - OFFICE ROOF (366'-0"")",W14x159,W14X159,True,column,unknown,unknown,,unknown,,unknown,,False,,"[1504.0, 668.0, 1513.2, 708.8]","[""COLUMN SCHEDULE - A"", ""Column Locations: 4.C-4.3"", ""Level interval: B4 - SECOND LEVEL (348'-0\"") -> B4 - OFFICE ROOF (366'-0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-GCDC_p77-058,GCDC,REAL-GCDC,77,S05.01_4,REAL-GCDC-p77-M1,COLUMN SCHEDULE - A,level_location_matrix,"[114.0, 304.5, 2622.2, 1346.0]",4.C-4.3,4.C-4.3,"B4 - GROUND LEVEL (324'-0"") -> B4 - SECOND LEVEL (348'-0"")","B4 - GROUND LEVEL (324'-0"") -> B4 - SECOND LEVEL (348'-0"")",W14x159,W14X159,True,column,unknown,unknown,,unknown,,unknown,,False,,"[1504.0, 891.5, 1513.2, 932.2]","[""COLUMN SCHEDULE - A"", ""Column Locations: 4.C-4.3"", ""Level interval: B4 - GROUND LEVEL (324'-0\"") -> B4 - SECOND LEVEL (348'-0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-GCDC_p77-059,GCDC,REAL-GCDC,77,S05.01_4,REAL-GCDC-p77-M1,COLUMN SCHEDULE - A,level_location_matrix,"[114.0, 304.5, 2622.2, 1346.0]",4.C-4.4,4.C-4.4,"B4 - SECOND LEVEL (348'-0"") -> B4 - OFFICE ROOF (366'-0"")","B4 - SECOND LEVEL (348'-0"") -> B4 - OFFICE ROOF (366'-0"")",W14x159,W14X159,True,column,unknown,unknown,,unknown,,unknown,,False,,"[1549.0, 668.0, 1558.2, 708.8]","[""COLUMN SCHEDULE - A"", ""Column Locations: 4.C-4.4"", ""Level interval: B4 - SECOND LEVEL (348'-0\"") -> B4 - OFFICE ROOF (366'-0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-GCDC_p77-060,GCDC,REAL-GCDC,77,S05.01_4,REAL-GCDC-p77-M1,COLUMN SCHEDULE - A,level_location_matrix,"[114.0, 304.5, 2622.2, 1346.0]",4.C-4.4,4.C-4.4,"B4 - GROUND LEVEL (324'-0"") -> B4 - SECOND LEVEL (348'-0"")","B4 - GROUND LEVEL (324'-0"") -> B4 - SECOND LEVEL (348'-0"")",W14x159,W14X159,True,column,unknown,unknown,,unknown,,unknown,,False,,"[1549.0, 891.5, 1558.2, 932.2]","[""COLUMN SCHEDULE - A"", ""Column Locations: 4.C-4.4"", ""Level interval: B4 - GROUND LEVEL (324'-0\"") -> B4 - SECOND LEVEL (348'-0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-GCDC_p77-061,GCDC,REAL-GCDC,77,S05.01_4,REAL-GCDC-p77-M1,COLUMN SCHEDULE - A,level_location_matrix,"[114.0, 304.5, 2622.2, 1346.0]",4.C-4.5,4.C-4.5,"B4 - SECOND LEVEL (348'-0"") -> B4 - OFFICE ROOF (366'-0"")","B4 - SECOND LEVEL (348'-0"") -> B4 - OFFICE ROOF (366'-0"")",W14x159,W14X159,True,column,unknown,unknown,,unknown,,unknown,,False,,"[1594.0, 668.0, 1603.2, 708.8]","[""COLUMN SCHEDULE - A"", ""Column Locations: 4.C-4.5"", ""Level interval: B4 - SECOND LEVEL (348'-0\"") -> B4 - OFFICE ROOF (366'-0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-GCDC_p77-062,GCDC,REAL-GCDC,77,S05.01_4,REAL-GCDC-p77-M1,COLUMN SCHEDULE - A,level_location_matrix,"[114.0, 304.5, 2622.2, 1346.0]",4.C-4.5,4.C-4.5,"B4 - GROUND LEVEL (324'-0"") -> B4 - SECOND LEVEL (348'-0"")","B4 - GROUND LEVEL (324'-0"") -> B4 - SECOND LEVEL (348'-0"")",W14x159,W14X159,True,column,unknown,unknown,,unknown,,unknown,,False,,"[1594.0, 902.8, 1603.2, 943.5]","[""COLUMN SCHEDULE - A"", ""Column Locations: 4.C-4.5"", ""Level interval: B4 - GROUND LEVEL (324'-0\"") -> B4 - SECOND LEVEL (348'-0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-GCDC_p77-063,GCDC,REAL-GCDC,77,S05.01_4,REAL-GCDC-p77-M1,COLUMN SCHEDULE - A,level_location_matrix,"[114.0, 304.5, 2622.2, 1346.0]",4.C-4.6,4.C-4.6,"B4 - SECOND LEVEL (348'-0"") -> B4 - OFFICE ROOF (366'-0"")","B4 - SECOND LEVEL (348'-0"") -> B4 - OFFICE ROOF (366'-0"")",W14x257,W14X257,True,column,unknown,unknown,,unknown,,unknown,,False,,"[1639.0, 668.0, 1648.2, 708.8]","[""COLUMN SCHEDULE - A"", ""Column Locations: 4.C-4.6"", ""Level interval: B4 - SECOND LEVEL (348'-0\"") -> B4 - OFFICE ROOF (366'-0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-GCDC_p77-064,GCDC,REAL-GCDC,77,S05.01_4,REAL-GCDC-p77-M1,COLUMN SCHEDULE - A,level_location_matrix,"[114.0, 304.5, 2622.2, 1346.0]",4.C-4.6,4.C-4.6,"B4 - GROUND LEVEL (324'-0"") -> B4 - SECOND LEVEL (348'-0"")","B4 - GROUND LEVEL (324'-0"") -> B4 - SECOND LEVEL (348'-0"")",W14x257,W14X257,True,column,unknown,unknown,,unknown,,unknown,,False,,"[1639.0, 891.5, 1648.2, 932.2]","[""COLUMN SCHEDULE - A"", ""Column Locations: 4.C-4.6"", ""Level interval: B4 - GROUND LEVEL (324'-0\"") -> B4 - SECOND LEVEL (348'-0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-GCDC_p77-065,GCDC,REAL-GCDC,77,S05.01_4,REAL-GCDC-p77-M1,COLUMN SCHEDULE - A,level_location_matrix,"[114.0, 304.5, 2622.2, 1346.0]",4.C-4.7,4.C-4.7,"B4 - SECOND LEVEL (348'-0"") -> B4 - OFFICE ROOF (366'-0"")","B4 - SECOND LEVEL (348'-0"") -> B4 - OFFICE ROOF (366'-0"")",W14x159,W14X159,True,column,unknown,unknown,,unknown,,unknown,,False,,"[1684.0, 668.0, 1693.2, 708.8]","[""COLUMN SCHEDULE - A"", ""Column Locations: 4.C-4.7"", ""Level interval: B4 - SECOND LEVEL (348'-0\"") -> B4 - OFFICE ROOF (366'-0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-GCDC_p77-066,GCDC,REAL-GCDC,77,S05.01_4,REAL-GCDC-p77-M1,COLUMN SCHEDULE - A,level_location_matrix,"[114.0, 304.5, 2622.2, 1346.0]",4.C-4.7,4.C-4.7,"B4 - GROUND LEVEL (324'-0"") -> B4 - SECOND LEVEL (348'-0"")","B4 - GROUND LEVEL (324'-0"") -> B4 - SECOND LEVEL (348'-0"")",W14x159,W14X159,True,column,unknown,unknown,,unknown,,unknown,,False,,"[1684.0, 891.5, 1693.2, 932.2]","[""COLUMN SCHEDULE - A"", ""Column Locations: 4.C-4.7"", ""Level interval: B4 - GROUND LEVEL (324'-0\"") -> B4 - SECOND LEVEL (348'-0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-GCDC_p77-067,GCDC,REAL-GCDC,77,S05.01_4,REAL-GCDC-p77-M1,COLUMN SCHEDULE - A,level_location_matrix,"[114.0, 304.5, 2622.2, 1346.0]",4.C-4.8,4.C-4.8,"B4 - SECOND LEVEL (348'-0"") -> B4 - OFFICE ROOF (366'-0"")","B4 - SECOND LEVEL (348'-0"") -> B4 - OFFICE ROOF (366'-0"")",W14x176,W14X176,True,column,unknown,unknown,,unknown,,unknown,,False,,"[1729.0, 668.0, 1738.2, 708.8]","[""COLUMN SCHEDULE - A"", ""Column Locations: 4.C-4.8"", ""Level interval: B4 - SECOND LEVEL (348'-0\"") -> B4 - OFFICE ROOF (366'-0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-GCDC_p77-068,GCDC,REAL-GCDC,77,S05.01_4,REAL-GCDC-p77-M1,COLUMN SCHEDULE - A,level_location_matrix,"[114.0, 304.5, 2622.2, 1346.0]",4.C-4.8,4.C-4.8,"B4 - GROUND LEVEL (324'-0"") -> B4 - SECOND LEVEL (348'-0"")","B4 - GROUND LEVEL (324'-0"") -> B4 - SECOND LEVEL (348'-0"")",W14x176,W14X176,True,column,unknown,unknown,,unknown,,unknown,,False,,"[1729.0, 891.5, 1738.2, 932.2]","[""COLUMN SCHEDULE - A"", ""Column Locations: 4.C-4.8"", ""Level interval: B4 - GROUND LEVEL (324'-0\"") -> B4 - SECOND LEVEL (348'-0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-GCDC_p77-069,GCDC,REAL-GCDC,77,S05.01_4,REAL-GCDC-p77-M1,COLUMN SCHEDULE - A,level_location_matrix,"[114.0, 304.5, 2622.2, 1346.0]",4.C-4.9,4.C-4.9,"B4 - SECOND LEVEL (348'-0"") -> B4 - OFFICE ROOF (366'-0"")","B4 - SECOND LEVEL (348'-0"") -> B4 - OFFICE ROOF (366'-0"")",W14x176,W14X176,True,column,unknown,unknown,,unknown,,unknown,,False,,"[1774.0, 668.0, 1783.2, 708.8]","[""COLUMN SCHEDULE - A"", ""Column Locations: 4.C-4.9"", ""Level interval: B4 - SECOND LEVEL (348'-0\"") -> B4 - OFFICE ROOF (366'-0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-GCDC_p77-070,GCDC,REAL-GCDC,77,S05.01_4,REAL-GCDC-p77-M1,COLUMN SCHEDULE - A,level_location_matrix,"[114.0, 304.5, 2622.2, 1346.0]",4.C-4.9,4.C-4.9,"B4 - GROUND LEVEL (324'-0"") -> B4 - SECOND LEVEL (348'-0"")","B4 - GROUND LEVEL (324'-0"") -> B4 - SECOND LEVEL (348'-0"")",W14x176,W14X176,True,column,unknown,unknown,,unknown,,unknown,,False,,"[1774.0, 891.5, 1783.2, 932.2]","[""COLUMN SCHEDULE - A"", ""Column Locations: 4.C-4.9"", ""Level interval: B4 - GROUND LEVEL (324'-0\"") -> B4 - SECOND LEVEL (348'-0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-GCDC_p77-071,GCDC,REAL-GCDC,77,S05.01_4,REAL-GCDC-p77-M1,COLUMN SCHEDULE - A,level_location_matrix,"[114.0, 304.5, 2622.2, 1346.0]",4.C.2-4.16. 5,4.C.2-4.16.5,"B4 - SECOND LEVEL (348'-0"") -> B4 - OFFICE ROOF (366'-0"")","B4 - SECOND LEVEL (348'-0"") -> B4 - OFFICE ROOF (366'-0"")",W12x120,W12X120,True,column,unknown,unknown,,unknown,,unknown,,False,,"[1819.0, 694.3, 1828.2, 735.0]","[""COLUMN SCHEDULE - A"", ""Column Locations: 4.C.2-4.16. 5"", ""Level interval: B4 - SECOND LEVEL (348'-0\"") -> B4 - OFFICE ROOF (366'-0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-GCDC_p77-072,GCDC,REAL-GCDC,77,S05.01_4,REAL-GCDC-p77-M1,COLUMN SCHEDULE - A,level_location_matrix,"[114.0, 304.5, 2622.2, 1346.0]",4.C.2-4.16. 5,4.C.2-4.16.5,"B4 - GROUND LEVEL (324'-0"") -> B4 - SECOND LEVEL (348'-0"")","B4 - GROUND LEVEL (324'-0"") -> B4 - SECOND LEVEL (348'-0"")",W12x120,W12X120,True,column,unknown,unknown,,unknown,,unknown,,False,,"[1816.8, 893.8, 1825.9, 934.5]","[""COLUMN SCHEDULE - A"", ""Column Locations: 4.C.2-4.16. 5"", ""Level interval: B4 - GROUND LEVEL (324'-0\"") -> B4 - SECOND LEVEL (348'-0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-GCDC_p77-073,GCDC,REAL-GCDC,77,S05.01_4,REAL-GCDC-p77-M1,COLUMN SCHEDULE - A,level_location_matrix,"[114.0, 304.5, 2622.2, 1346.0]",4.C.2-4.17,4.C.2-4.17,"B4 - SECOND LEVEL (348'-0"") -> B4 - OFFICE ROOF (366'-0"")","B4 - SECOND LEVEL (348'-0"") -> B4 - OFFICE ROOF (366'-0"")",W12x53,W12X53,True,column,unknown,unknown,,unknown,,unknown,,False,,"[1864.0, 703.3, 1873.2, 738.8]","[""COLUMN SCHEDULE - A"", ""Column Locations: 4.C.2-4.17"", ""Level interval: B4 - SECOND LEVEL (348'-0\"") -> B4 - OFFICE ROOF (366'-0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-GCDC_p77-074,GCDC,REAL-GCDC,77,S05.01_4,REAL-GCDC-p77-M1,COLUMN SCHEDULE - A,level_location_matrix,"[114.0, 304.5, 2622.2, 1346.0]",4.C.2-4.17,4.C.2-4.17,"B4 - GROUND LEVEL (324'-0"") -> B4 - SECOND LEVEL (348'-0"")","B4 - GROUND LEVEL (324'-0"") -> B4 - SECOND LEVEL (348'-0"")",W12x53,W12X53,True,column,unknown,unknown,,unknown,,unknown,,False,,"[1861.8, 901.3, 1870.9, 936.8]","[""COLUMN SCHEDULE - A"", ""Column Locations: 4.C.2-4.17"", ""Level interval: B4 - GROUND LEVEL (324'-0\"") -> B4 - SECOND LEVEL (348'-0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-GCDC_p77-075,GCDC,REAL-GCDC,77,S05.01_4,REAL-GCDC-p77-M1,COLUMN SCHEDULE - A,level_location_matrix,"[114.0, 304.5, 2622.2, 1346.0]",4.C.4-4.1,4.C.4-4.1,"B4 - GROUND LEVEL (324'-0"") -> B4 - SECOND LEVEL (348'-0"")","B4 - GROUND LEVEL (324'-0"") -> B4 - SECOND LEVEL (348'-0"")",W12x72,W12X72,True,column,unknown,unknown,,unknown,,unknown,,False,,"[1912.8, 935.0, 1921.9, 970.5]","[""COLUMN SCHEDULE - A"", ""Column Locations: 4.C.4-4.1"", ""Level interval: B4 - GROUND LEVEL (324'-0\"") -> B4 - SECOND LEVEL (348'-0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-GCDC_p77-076,GCDC,REAL-GCDC,77,S05.01_4,REAL-GCDC-p77-M1,COLUMN SCHEDULE - A,level_location_matrix,"[114.0, 304.5, 2622.2, 1346.0]",4.C.4-4.2,4.C.4-4.2,"B4 - GROUND LEVEL (324'-0"") -> B4 - SECOND LEVEL (348'-0"")","B4 - GROUND LEVEL (324'-0"") -> B4 - SECOND LEVEL (348'-0"")",W12x106,W12X106,True,column,unknown,unknown,,unknown,,unknown,,False,,"[1951.8, 815.8, 1960.9, 856.5]","[""COLUMN SCHEDULE - A"", ""Column Locations: 4.C.4-4.2"", ""Level interval: B4 - GROUND LEVEL (324'-0\"") -> B4 - SECOND LEVEL (348'-0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-GCDC_p77-077,GCDC,REAL-GCDC,77,S05.01_4,REAL-GCDC-p77-M1,COLUMN SCHEDULE - A,level_location_matrix,"[114.0, 304.5, 2622.2, 1346.0]",4.C.6-4.17,4.C.6-4.17,"B4 - GROUND LEVEL (324'-0"") -> B4 - SECOND LEVEL (348'-0"")","B4 - GROUND LEVEL (324'-0"") -> B4 - SECOND LEVEL (348'-0"")",HSS10x10x3/8,HSS10X10X3/8,True,column,unknown,unknown,,unknown,,unknown,,False,,"[1996.8, 902.8, 2005.9, 967.5]","[""COLUMN SCHEDULE - A"", ""Column Locations: 4.C.6-4.17"", ""Level interval: B4 - GROUND LEVEL (324'-0\"") -> B4 - SECOND LEVEL (348'-0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-GCDC_p77-078,GCDC,REAL-GCDC,77,S05.01_4,REAL-GCDC-p77-M1,COLUMN SCHEDULE - A,level_location_matrix,"[114.0, 304.5, 2622.2, 1346.0]",4.C.8-4.16,4.C.8-4.16,"B4 - SECOND LEVEL (348'-0"") -> B4 - OFFICE ROOF (366'-0"")","B4 - SECOND LEVEL (348'-0"") -> B4 - OFFICE ROOF (366'-0"")",W18x311,W18X311,True,column,unknown,unknown,,unknown,,unknown,,False,,"[2044.0, 665.0, 2053.2, 705.8]","[""COLUMN SCHEDULE - A"", ""Column Locations: 4.C.8-4.16"", ""Level interval: B4 - SECOND LEVEL (348'-0\"") -> B4 - OFFICE ROOF (366'-0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-GCDC_p77-079,GCDC,REAL-GCDC,77,S05.01_4,REAL-GCDC-p77-M1,COLUMN SCHEDULE - A,level_location_matrix,"[114.0, 304.5, 2622.2, 1346.0]",4.C.8-4.16,4.C.8-4.16,"B4 - GROUND LEVEL (324'-0"") -> B4 - SECOND LEVEL (348'-0"")","B4 - GROUND LEVEL (324'-0"") -> B4 - SECOND LEVEL (348'-0"")",W18x311,W18X311,True,column,unknown,unknown,,unknown,,unknown,,False,,"[2041.8, 893.8, 2050.9, 934.5]","[""COLUMN SCHEDULE - A"", ""Column Locations: 4.C.8-4.16"", ""Level interval: B4 - GROUND LEVEL (324'-0\"") -> B4 - SECOND LEVEL (348'-0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
